Dataset,embeddings,# Features,# Samples,Feature_Samples_ratio,Intrinsic_Dimension,Condition number,Fisher Discriminant Ratio,Total Correlations,Mutual information,# Non-zero entries,# Low variance features,Variation,std_var,Coefficient of Variation %,std_co_of_v,Skewness,std_skew,Kurtosis,std_kurt,Mean Log Kernel Density,Isomap Reconstruction Error,Fractal dimension,Entropy,std_entropy,iteration,model,accuracy,f1_score,time,auc,Model_Parameters
class_data-2.csv,isomap,3,70,0.04285714285714286,3,1.470761714193562,0.918577778802499,4.440892098500626e-16,0.24732131307800312,210,1,0.13999999999999999,0.05291502622129181,-1.106529964492631e+18,2.00082725870901e+18,-0.08730675492654183,0.0416596375941244,-0.7250469274854884,0.518581371054737,-0.8308238115331291,0.10646848416711321,1.9882760099567671,0.9786961448300948,0.0,1,dt,1.0,1.0,0.006237983703613281,1.0,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-2.csv,isomap,3,70,0.04285714285714286,3,1.470761714193562,0.918577778802499,4.440892098500626e-16,0.24732131307800312,210,1,0.13999999999999999,0.05291502622129181,-1.106529964492631e+18,2.00082725870901e+18,-0.08730675492654183,0.0416596375941244,-0.7250469274854884,0.518581371054737,-0.8308238115331291,0.10646848416711321,1.9882760099567671,0.9786961448300948,0.0,1,svc,0.6,0.45,0.006680727005004883,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-2.csv,none,10,70,0.14285714285714285,8,2.1653815093607532e+16,0.4585860101773164,12.103949336452441,0.14623173436562126,690,4,0.047,0.006749485577105529,46.82952786129759,5.166678163118945,0.10547293362136716,0.32227928515078935,-0.18999501802314903,0.3098863618335792,2.8972444414189926,0.22062532572042734,1.996530841961244,0.9786961448300948,0.0,1,dt,0.9,0.9005714285714286,0.006383657455444336,0.9027777777777777,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-2.csv,none,10,70,0.14285714285714285,8,2.1653815093607532e+16,0.4585860101773164,12.103949336452441,0.14623173436562126,690,4,0.047,0.006749485577105529,46.82952786129759,5.166678163118945,0.10547293362136716,0.32227928515078935,-0.18999501802314903,0.3098863618335792,2.8972444414189926,0.22062532572042734,1.996530841961244,0.9786961448300948,0.0,1,svc,0.6,0.45,0.006613492965698242,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-2.csv,pca,3,70,0.04285714285714286,3,1.4674106477779196,1.0190241315397395,0.0,0.26457049330808435,210,1,0.10666666666666667,0.035118845842842465,-1.6241868135243297e+18,4.3785133959684516e+18,-0.05263382668671485,0.21215097540618896,-0.7105177711897301,0.4015393995373969,-0.5426324530077251,0.08957570009238648,1.9880362557457782,0.9786961448300948,0.0,2,dt,0.8,0.8017857142857143,0.005681514739990234,0.8194444444444444,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-2.csv,pca,3,70,0.04285714285714286,3,1.4674106477779196,1.0190241315397395,0.0,0.26457049330808435,210,1,0.10666666666666667,0.035118845842842465,-1.6241868135243297e+18,4.3785133959684516e+18,-0.05263382668671485,0.21215097540618896,-0.7105177711897301,0.4015393995373969,-0.5426324530077251,0.08957570009238648,1.9880362557457782,0.9786961448300948,0.0,2,svc,0.6,0.45,0.006067037582397461,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-2.csv,isomap,3,70,0.04285714285714286,3,1.4887964045451842,0.9686336063285332,1.3322676295501878e-15,0.2940538327124479,210,1,0.16,0.06244997998398398,1.945651511425892e+18,4.0071723087095736e+18,0.17754779930498513,0.34680586597022217,-0.7820066469250242,0.5372048510860987,-0.9031953641035488,0.12409228149250577,1.9882862568911892,0.9786961448300948,0.0,2,dt,0.8333333333333334,0.8350168350168351,0.006212711334228516,0.8472222222222222,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-2.csv,isomap,3,70,0.04285714285714286,3,1.4887964045451842,0.9686336063285332,1.3322676295501878e-15,0.2940538327124479,210,1,0.16,0.06244997998398398,1.945651511425892e+18,4.0071723087095736e+18,0.17754779930498513,0.34680586597022217,-0.7820066469250242,0.5372048510860987,-0.9031953641035488,0.12409228149250577,1.9882862568911892,0.9786961448300948,0.0,2,svc,0.6,0.45,0.006555795669555664,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-2.csv,none,10,70,0.14285714285714285,8,2.0735865286116012e+16,0.5269952635027088,12.203569139743838,0.18035136373168928,690,4,0.051000000000000004,0.00994428926011753,47.22732766370525,5.191771914820467,0.05793851146714404,0.2705807297966905,-0.2874936881433471,0.3914322844669648,2.887609520556493,0.24717644922429025,1.9965361263572865,0.9786961448300948,0.0,2,dt,0.8666666666666667,0.8666666666666667,0.006288290023803711,0.8611111111111112,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-2.csv,none,10,70,0.14285714285714285,8,2.0735865286116012e+16,0.5269952635027088,12.203569139743838,0.18035136373168928,690,4,0.051000000000000004,0.00994428926011753,47.22732766370525,5.191771914820467,0.05793851146714404,0.2705807297966905,-0.2874936881433471,0.3914322844669648,2.887609520556493,0.24717644922429025,1.9965361263572865,0.9786961448300948,0.0,2,svc,0.6,0.45,0.006583690643310547,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-2.csv,pca,3,70,0.04285714285714286,3,1.5289025057940164,1.020465729147949,0.0,0.19569226908748397,210,1,0.10000000000000002,0.04000000000000001,-3.5295148119008826e+17,5.6035855786028256e+17,0.13557424307597196,0.4397232225498459,-0.15846128657097003,0.7161601179917049,-0.47780290725631636,0.0884188328030197,1.9883592342701177,0.9786961448300948,0.0,3,dt,0.8333333333333334,0.8342602892102337,0.006263256072998047,0.8611111111111112,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-2.csv,pca,3,70,0.04285714285714286,3,1.5289025057940164,1.020465729147949,0.0,0.19569226908748397,210,1,0.10000000000000002,0.04000000000000001,-3.5295148119008826e+17,5.6035855786028256e+17,0.13557424307597196,0.4397232225498459,-0.15846128657097003,0.7161601179917049,-0.47780290725631636,0.0884188328030197,1.9883592342701177,0.9786961448300948,0.0,3,svc,0.6,0.45,0.006589412689208984,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-2.csv,isomap,3,70,0.04285714285714286,3,1.5906972468890317,1.0108567169463611,4.440892098500626e-16,0.1906809413847869,210,1,0.15333333333333332,0.06506407098647712,9.215632857658106e+17,1.428044278951844e+18,0.46669455792375053,0.06125252547600478,-0.17178778201796416,0.7240575243680916,-0.8341785631368542,0.12637938944875848,1.9882992082754323,0.9786961448300948,0.0,3,dt,0.9,0.901010101010101,0.00629734992980957,0.9166666666666667,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-2.csv,isomap,3,70,0.04285714285714286,3,1.5906972468890317,1.0108567169463611,4.440892098500626e-16,0.1906809413847869,210,1,0.15333333333333332,0.06506407098647712,9.215632857658106e+17,1.428044278951844e+18,0.46669455792375053,0.06125252547600478,-0.17178778201796416,0.7240575243680916,-0.8341785631368542,0.12637938944875848,1.9882992082754323,0.9786961448300948,0.0,3,svc,0.6,0.45,0.0066602230072021484,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-2.csv,none,10,70,0.14285714285714285,8,2.3875301528526984e+16,0.5282333843202921,13.23510509240618,0.14652850172274495,690,4,0.048,0.010327955589886447,45.18724538099228,7.8223424093761,0.0038195518298195174,0.3147655654470191,-0.30595526349092084,0.4162436406539757,2.9202212848052658,0.2456172090321406,1.99653142346214,0.9786961448300948,0.0,3,dt,0.8666666666666667,0.8678571428571428,0.00683140754699707,0.8888888888888888,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-2.csv,none,10,70,0.14285714285714285,8,2.3875301528526984e+16,0.5282333843202921,13.23510509240618,0.14652850172274495,690,4,0.048,0.010327955589886447,45.18724538099228,7.8223424093761,0.0038195518298195174,0.3147655654470191,-0.30595526349092084,0.4162436406539757,2.9202212848052658,0.2456172090321406,1.99653142346214,0.9786961448300948,0.0,3,svc,0.6,0.45,0.006792306900024414,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-3.csv,pca,3,70,0.04285714285714286,3,1.777988383459206,0.35402006452215967,8.881784197001252e-16,0.14831531215219348,210,1,0.09666666666666668,0.06429100507328638,6038184312317061.0,1.9163770046134282e+17,-0.015895593097606613,0.16566309116487332,-0.6782517069204023,0.3889138723769615,-0.4807757735277748,0.07415884711069487,1.9883669627173874,1.0,0.0,1,dt,0.6333333333333333,0.6296296296296297,0.006398200988769531,0.6333333333333333,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-3.csv,pca,3,70,0.04285714285714286,3,1.777988383459206,0.35402006452215967,8.881784197001252e-16,0.14831531215219348,210,1,0.09666666666666668,0.06429100507328638,6038184312317061.0,1.9163770046134282e+17,-0.015895593097606613,0.16566309116487332,-0.6782517069204023,0.3889138723769615,-0.4807757735277748,0.07415884711069487,1.9883669627173874,1.0,0.0,1,svc,0.6,0.5927601809954751,0.006697416305541992,0.6000000000000001,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-3.csv,isomap,3,70,0.04285714285714286,3,1.704606469521588,0.3789605072923618,0.0,0.13139950503680656,210,1,0.14666666666666664,0.08962886439832501,1.3005220286095227e+19,2.394369771325498e+19,0.2554935017305473,0.0381786699012491,-0.5824377319678966,0.6402985742339793,-0.8505747278308876,0.11024635083637947,1.9885013181494653,1.0,0.0,1,dt,0.7333333333333333,0.7321428571428572,0.0062713623046875,0.7333333333333334,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-3.csv,isomap,3,70,0.04285714285714286,3,1.704606469521588,0.3789605072923618,0.0,0.13139950503680656,210,1,0.14666666666666664,0.08962886439832501,1.3005220286095227e+19,2.394369771325498e+19,0.2554935017305473,0.0381786699012491,-0.5824377319678966,0.6402985742339793,-0.8505747278308876,0.11024635083637947,1.9885013181494653,1.0,0.0,1,svc,0.6333333333333333,0.6296296296296297,0.006593942642211914,0.6333333333333333,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-3.csv,none,10,70,0.14285714285714285,8,2.240674035569618e+16,0.22934152852151804,14.152508722031989,0.0953615151226278,690,4,0.047,0.010593499054713804,42.66062578237894,7.4788713151398705,-0.07718933484486676,0.33087003478178295,-0.18446389219078965,0.47409841942756986,2.9660834910123266,0.2219951469173418,1.9965242449075151,1.0,0.0,1,dt,0.5,0.42233632862644416,0.006438255310058594,0.5,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-3.csv,none,10,70,0.14285714285714285,8,2.240674035569618e+16,0.22934152852151804,14.152508722031989,0.0953615151226278,690,4,0.047,0.010593499054713804,42.66062578237894,7.4788713151398705,-0.07718933484486676,0.33087003478178295,-0.18446389219078965,0.47409841942756986,2.9660834910123266,0.2219951469173418,1.9965242449075151,1.0,0.0,1,svc,0.6333333333333333,0.6329254727474972,0.00667572021484375,0.6333333333333334,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-3.csv,pca,3,70,0.04285714285714286,3,1.8114539292132164,0.2305832895171687,1.7763568394002505e-15,0.01268296000978856,210,1,0.10666666666666667,0.07234178138070235,1.4873337909677894e+17,2.434192276424984e+17,0.08427059174857932,0.12466081385379557,-0.3149281267675545,0.6218556228891944,-0.5544740666968959,0.07515838120461965,1.9882415516597562,1.0,0.0,2,dt,0.5666666666666667,0.5622895622895623,0.00641632080078125,0.5666666666666668,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-3.csv,pca,3,70,0.04285714285714286,3,1.8114539292132164,0.2305832895171687,1.7763568394002505e-15,0.01268296000978856,210,1,0.10666666666666667,0.07234178138070235,1.4873337909677894e+17,2.434192276424984e+17,0.08427059174857932,0.12466081385379557,-0.3149281267675545,0.6218556228891944,-0.5544740666968959,0.07515838120461965,1.9882415516597562,1.0,0.0,2,svc,0.5,0.4857142857142857,0.006637096405029297,0.5,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-3.csv,isomap,3,70,0.04285714285714286,3,1.8302190054874212,0.2723928640543371,8.881784197001252e-16,0.038458051065941135,210,1,0.15333333333333335,0.10214368964029709,-1.2473088908272612e+18,4.926568543909011e+18,0.20223483151011953,0.2502684958155754,-0.22769227801714265,1.24078269097736,-0.8835306410598951,0.10602854273466937,1.9881013545407424,1.0,0.0,2,dt,0.5,0.49944382647385993,0.0063359737396240234,0.5,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-3.csv,isomap,3,70,0.04285714285714286,3,1.8302190054874212,0.2723928640543371,8.881784197001252e-16,0.038458051065941135,210,1,0.15333333333333335,0.10214368964029709,-1.2473088908272612e+18,4.926568543909011e+18,0.20223483151011953,0.2502684958155754,-0.22769227801714265,1.24078269097736,-0.8835306410598951,0.10602854273466937,1.9881013545407424,1.0,0.0,2,svc,0.5333333333333333,0.5248868778280543,0.0065996646881103516,0.5333333333333333,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-3.csv,none,10,70,0.14285714285714285,8,1.9399974203211316e+16,0.21430769986775705,14.253915202512545,0.07891639994018836,690,3,0.049,0.013703203194062978,45.90036894133314,7.271471621978445,-0.024910442165397045,0.12228015828752281,-0.38318416649263415,0.5676745523038181,2.917058716958085,0.2251592819648389,1.9965288520589315,1.0,0.0,2,dt,0.6666666666666666,0.6411483253588517,0.006476163864135742,0.6666666666666667,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
class_data-3.csv,none,10,70,0.14285714285714285,8,1.9399974203211316e+16,0.21430769986775705,14.253915202512545,0.07891639994018836,690,3,0.049,0.013703203194062978,45.90036894133314,7.271471621978445,-0.024910442165397045,0.12228015828752281,-0.38318416649263415,0.5676745523038181,2.917058716958085,0.2251592819648389,1.9965288520589315,1.0,0.0,2,svc,0.6666666666666666,0.6411483253588517,0.0066585540771484375,0.6666666666666666,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}"
class_data-3.csv,pca,3,70,0.04285714285714286,3,1.7462807090302421,0.03661215942029122,8.881784197001252e-16,0.0015438018038546424,210,1,0.10333333333333333,0.06658328118479392,1.0591746815992618e+18,3.0499069510342554e+18,0.2429232066447593,0.08498212416624012,-0.09109517100175928,0.8416442198404446,-0.5048563453236108,0.07549523021109768,1.9885478719974155,1.0,0.0,3,dt,0.6,0.5982142857142857,0.006380319595336914,0.6000000000000001,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}"
